price,speed,hd,ram,screen,cd,multi,premium,ads,trend
2444,50,426,8,14,no,no,yes,275,12
3544,66,340,16,17,yes,no,yes,275,12
1649,33,245,4,15,no,no,yes,275,12
1499,25,120,4,14,no,no,no,275,12
1798,25,170,4,14,no,no,no,275,12
2223,25,245,4,14,no,no,no,275,12
2999,66,340,8,15,yes,yes,yes,275,12
3169,33,340,8,14,yes,no,no,275,12
1999,33,340,8,14,yes,no,yes,275,12
1949,50,245,4,15,yes,yes,yes,275,12
2059,33,212,4,14,no,no,no,275,12
2595,33,528,16,14,no,no,yes,275,12
1275,25,212,4,14,no,no,yes,275,12
3995,66,1000,16,14,yes,no,yes,275,12
2595,66,424,4,17,no,no,yes,275,12
1695,25,214,4,14,no,no,yes,275,12
2785,33,540,8,17,no,no,yes,275,12
2295,50,426,8,14,no,no,yes,275,12
1569,50,245,4,14,no,no,yes,275,12
2559,66,340,8,17,no,no,yes,275,12
2495,66,424,8,15,yes,no,yes,275,12
2268,33,340,4,14,no,no,no,275,12
1495,33,212,4,14,no,no,yes,275,12
2895,66,520,8,14,no,no,yes,275,12
2595,33,424,8,17,no,no,yes,275,12
2349,66,340,4,14,yes,yes,yes,275,12
2795,66,340,8,15,no,no,yes,275,12
1988,25,120,4,14,no,no,no,275,12
1490,25,107,2,15,no,no,yes,275,12
2320,33,424,4,17,no,no,yes,275,12
1495,33,212,4,14,no,no,yes,275,12
2390,50,426,8,15,no,no,yes,275,12
1295,33,212,4,14,no,no,yes,275,12
2144,25,426,8,14,no,no,yes,275,12
1944,33,214,4,14,no,no,yes,275,12
2495,66,540,8,14,no,no,yes,275,12
2329,33,340,8,17,no,no,yes,275,12
1995,25,426,8,14,no,no,yes,275,12
1544,25,107,2,14,no,no,yes,275,12
1790,50,107,2,15,no,no,yes,275,12
1594,33,212,4,14,yes,yes,yes,275,12
2344,33,426,8,14,no,no,yes,275,12
1795,33,340,8,15,no,no,yes,275,12
2985,66,540,8,17,no,no,yes,275,12
2590,66,214,4,14,yes,yes,yes,275,12
2335,66,540,8,15,no,no,yes,275,12
2044,66,107,2,14,no,no,yes,275,12
2195,33,426,8,14,no,no,yes,275,12
2244,50,214,4,14,no,no,yes,275,12
1575,33,120,4,14,no,no,no,275,12
2494,33,340,4,14,yes,no,no,275,12
2844,33,528,16,14,no,no,yes,275,12
1975,66,340,4,15,no,no,yes,275,12
3515,66,424,16,17,yes,no,yes,275,12
1890,33,107,2,14,yes,yes,yes,275,12
1844,25,214,4,14,no,no,yes,275,12
1695,50,107,2,14,no,no,yes,275,12
2427,50,424,8,15,yes,yes,yes,275,12
2144,66,107,2,14,no,no,yes,275,12
1894,50,340,4,15,no,no,yes,275,12
2420,50,528,8,14,no,no,yes,275,12
3399,66,527,8,15,no,no,no,275,12
2395,50,424,4,17,no,no,yes,275,12
1795,50,340,4,14,no,no,yes,275,12
1699,50,245,4,15,no,no,yes,275,12
2170,66,340,4,15,yes,no,yes,275,12
2120,33,424,4,17,no,no,yes,275,12
2690,50,426,8,14,yes,yes,yes,275,12
1735,66,340,4,14,no,no,yes,275,12
3895,50,1000,16,14,yes,no,yes,275,12
1475,33,250,4,14,no,no,yes,275,12
2890,50,528,16,15,no,no,yes,275,12
2384,33,340,4,14,yes,no,no,275,12
1495,33,107,2,14,no,no,yes,275,12
2399,50,340,8,17,no,no,yes,275,12
2294,66,424,4,14,yes,yes,yes,275,12
2749,50,340,8,15,yes,yes,yes,275,12
1744,33,107,2,14,no,no,yes,275,12
3044,50,528,16,14,no,no,yes,275,12
1699,66,245,4,14,no,no,yes,275,12
2699,66,245,8,15,yes,no,yes,275,12
1679,33,120,4,14,no,no,no,275,12
1599,25,212,4,14,no,no,no,275,12
2495,66,426,8,14,no,no,yes,275,12
1895,33,212,4,17,no,no,yes,275,12
1849,66,245,4,15,no,no,yes,275,12
2620,66,528,8,14,no,no,yes,275,12
2094,50,424,4,14,yes,yes,yes,275,12
1875,25,212,4,17,no,no,yes,275,12
2744,66,426,8,14,no,no,yes,275,12
2449,66,425,8,15,no,no,yes,275,12
2744,50,340,8,17,no,no,yes,275,12
1895,33,214,4,14,no,no,yes,275,12
2395,66,340,8,15,no,no,yes,275,12
1295,25,214,4,14,no,no,yes,275,12
1990,33,107,2,14,yes,yes,yes,275,12
2044,33,214,4,14,no,no,yes,275,12
2299,25,120,4,14,yes,yes,no,275,12
1895,66,107,2,14,no,no,yes,275,12
1375,25,120,4,14,no,no,no,275,12
2090,50,107,2,14,yes,yes,yes,275,12
1744,33,107,2,14,no,no,yes,275,12
1995,50,214,4,14,no,no,yes,275,12
2590,66,426,8,15,no,no,yes,275,12
1794,33,212,4,14,yes,yes,yes,275,12
2220,33,528,8,14,no,no,yes,275,12
1749,33,212,4,14,yes,yes,yes,275,12
2990,33,528,16,14,yes,yes,yes,275,12
2344,66,214,4,14,no,no,yes,275,12
2644,25,528,16,14,no,no,yes,275,12
2225,66,340,8,15,yes,no,yes,275,12
2095,66,340,8,15,no,no,yes,275,12
1499,33,245,4,14,no,no,yes,275,12
3090,33,528,16,14,yes,yes,yes,275,12
2385,66,340,8,17,no,no,yes,275,12
3244,66,528,16,14,no,no,yes,275,12
1899,25,120,4,14,no,no,no,275,12
2890,25,528,16,14,yes,yes,yes,275,12
3714,66,527,8,15,yes,no,no,275,12
2294,33,424,8,14,yes,yes,yes,275,12
1795,33,240,4,14,yes,yes,yes,275,12
2388,25,120,4,14,yes,yes,no,275,12
2044,33,214,4,14,no,no,yes,275,12
1799,33,120,4,14,no,no,no,275,12
1893,25,120,4,14,no,no,no,275,12
2295,50,424,8,15,yes,no,yes,275,12
1790,25,214,4,15,no,no,yes,275,12
1688,25,212,4,14,no,no,no,275,12
1695,33,340,8,14,yes,no,yes,275,12
1775,33,340,4,15,no,no,yes,275,12
1970,33,340,4,15,yes,no,yes,275,12
2695,33,528,16,14,no,no,yes,275,12
2195,50,340,8,15,no,no,yes,275,12
2290,66,107,2,14,yes,yes,yes,275,12
2815,50,424,8,17,yes,no,yes,275,12
1844,33,107,2,14,no,no,yes,275,12
3390,66,528,16,14,yes,yes,yes,275,12
2019,33,424,4,14,yes,yes,yes,275,12
1395,33,214,4,14,no,no,yes,275,12
1395,25,107,4,14,no,no,yes,275,12
2119,25,120,4,14,yes,no,no,275,12
1675,66,250,4,14,no,no,yes,275,12
2590,25,528,16,15,no,no,yes,275,12
2690,33,528,16,15,no,no,yes,275,12
2590,33,426,8,14,yes,yes,yes,275,12
2158,33,340,4,14,no,no,no,275,12
3994,66,424,32,15,yes,no,yes,275,12
2985,66,1060,8,14,no,no,yes,275,12
2790,33,528,16,15,no,no,yes,275,12
1819,33,424,4,14,yes,yes,yes,275,12
2025,33,340,8,15,yes,no,yes,275,12
1595,33,214,4,14,yes,no,yes,275,12
2120,25,528,8,14,no,no,yes,275,12
2100,25,424,4,17,no,no,yes,275,12
2795,50,528,16,14,no,no,yes,275,12
1690,33,107,2,15,no,no,yes,275,12
1395,25,107,2,14,no,no,yes,275,12
1990,66,107,2,15,no,no,yes,275,12
1395,33,240,4,14,no,no,yes,275,12
1299,25,120,4,14,yes,no,yes,275,12
3199,66,340,16,15,yes,no,yes,275,12
1595,25,340,8,14,yes,no,yes,275,12
2095,33,212,4,17,no,no,yes,275,12
2190,33,426,8,15,no,no,yes,275,12
1944,50,107,2,14,no,no,yes,275,12
1804,25,120,4,14,no,no,no,275,12
2095,33,212,4,17,no,no,yes,275,12
2744,33,528,16,14,no,no,yes,275,12
2295,33,540,8,14,no,no,yes,275,12
1578,25,120,4,14,no,no,no,275,12
2995,66,424,16,15,yes,no,yes,275,12
2699,66,245,8,15,yes,no,yes,275,12
2144,50,214,4,14,no,no,yes,275,12
2799,66,340,16,15,yes,no,yes,275,12
2390,50,214,4,14,yes,yes,yes,275,12
1500,25,424,4,14,no,no,yes,275,12
1749,33,120,4,14,no,no,no,275,12
2090,25,426,8,15,no,no,yes,275,12
2390,25,426,8,14,yes,yes,yes,275,12
1720,33,424,4,14,no,no,yes,275,12
1768,33,120,4,14,no,no,no,275,12
1795,33,214,4,14,no,no,yes,275,12
1644,25,107,2,14,no,no,yes,275,12
2090,25,214,4,14,yes,yes,yes,275,12
1299,25,170,4,14,no,no,yes,275,12
2144,33,214,4,14,no,no,yes,275,12
1799,33,230,4,14,no,no,yes,275,12
2290,66,214,4,15,no,no,yes,216,13
1299,33,212,4,14,no,no,yes,216,13
1744,33,107,2,14,no,no,yes,216,13
1644,25,107,2,14,no,no,yes,216,13
2644,66,426,8,14,no,no,yes,216,13
2420,50,528,8,14,no,no,yes,216,13
1790,50,107,2,15,no,no,yes,216,13
1644,33,107,2,14,no,no,yes,216,13
3094,66,340,4,14,yes,no,no,216,13
2590,33,426,8,14,yes,yes,yes,216,13
1844,50,107,2,14,no,no,yes,216,13
2790,33,528,16,15,no,no,yes,216,13
2844,33,528,16,14,no,no,yes,216,13
3699,66,527,16,17,yes,no,yes,216,13
2779,66,340,4,14,no,no,no,216,13
1689,25,212,4,14,no,no,no,216,13
2769,33,340,8,15,yes,yes,yes,216,13
1590,33,107,2,15,no,no,yes,216,13
2890,50,528,16,15,no,no,yes,216,13
2190,33,426,8,15,no,no,yes,216,13
2185,33,420,8,17,no,no,yes,216,13
1819,33,120,4,14,no,no,no,216,13
1795,33,420,8,15,no,no,yes,216,13
2944,33,528,16,14,no,no,yes,216,13
2134,33,120,4,14,yes,no,no,216,13
1695,33,420,4,15,no,no,yes,216,13
2144,50,214,4,14,no,no,yes,216,13
2244,33,426,8,14,no,no,yes,216,13
2385,66,420,8,17,no,no,yes,216,13
1799,66,245,4,15,no,no,yes,216,13
1139,33,125,2,14,no,no,yes,216,13
1975,66,420,4,14,yes,no,yes,216,13
1558,25,120,4,14,no,no,no,216,13
2698,50,320,8,15,yes,yes,yes,216,13
2044,66,107,2,14,no,no,yes,216,13
2844,33,528,16,14,no,no,yes,216,13
1744,33,107,2,14,no,no,yes,216,13
1999,33,340,8,14,yes,no,yes,216,13
1749,33,120,4,14,no,no,no,216,13
2690,50,426,8,14,yes,yes,yes,216,13
2744,25,528,16,14,no,no,yes,216,13
2390,50,214,4,14,yes,yes,yes,216,13
3090,33,528,16,14,yes,yes,yes,216,13
1990,66,107,2,15,no,no,yes,216,13
1795,33,240,4,14,yes,yes,yes,216,13
1895,33,214,4,14,no,no,yes,216,13
2044,33,214,4,14,no,no,yes,216,13
2195,50,340,8,15,no,no,yes,216,13
2849,50,340,8,15,yes,yes,yes,216,13
1799,33,270,4,14,no,no,yes,216,13
2495,25,528,16,14,no,no,yes,216,13
2744,50,340,8,17,no,no,yes,216,13
2090,50,214,4,15,no,no,yes,216,13
2144,33,214,4,14,no,no,yes,216,13
2590,66,426,8,15,no,no,yes,216,13
2328,66,212,4,14,no,no,no,216,13
1494,33,240,4,15,no,no,yes,216,13
2397,66,270,4,14,yes,yes,yes,216,13
2999,66,340,8,15,yes,yes,yes,216,13
2290,33,426,8,15,no,no,yes,216,13
2490,33,426,8,14,yes,yes,yes,216,13
2290,33,214,4,14,yes,yes,yes,216,13
2799,50,320,8,15,yes,yes,yes,216,13
999,33,125,2,14,no,no,yes,216,13
3090,66,528,16,15,no,no,yes,216,13
2695,33,528,16,14,no,no,yes,216,13
1899,33,245,4,15,yes,yes,yes,216,13
1795,33,214,4,14,no,no,yes,216,13
1995,66,420,8,15,no,no,yes,216,13
2354,33,212,4,14,yes,no,no,216,13
1579,33,245,4,15,no,no,yes,216,13
2944,50,528,16,14,no,no,yes,216,13
1797,25,270,4,14,yes,yes,yes,216,13
2199,33,340,8,17,no,no,yes,216,13
1844,33,107,2,14,no,no,yes,216,13
2499,50,320,8,15,yes,no,yes,216,13
2090,50,107,2,14,yes,yes,yes,216,13
2195,66,214,4,14,no,no,yes,216,13
1990,33,107,2,14,yes,yes,yes,216,13
2259,33,245,4,14,no,no,no,216,13
2690,33,528,16,15,no,no,yes,216,13
2723,33,340,4,14,yes,no,no,216,13
3354,66,420,4,15,yes,no,no,216,13
2099,66,245,4,15,yes,yes,yes,216,13
2320,33,528,8,14,no,no,yes,216,13
2744,33,528,16,14,no,no,yes,216,13
1295,25,107,4,14,no,no,yes,216,13
2593,50,212,4,14,yes,no,no,216,13
2390,25,426,8,14,yes,yes,yes,216,13
2495,66,426,8,14,no,no,yes,216,13
1395,25,107,2,14,no,no,yes,216,13
2095,33,426,8,14,no,no,yes,216,13
2444,66,214,4,14,no,no,yes,216,13
2643,66,212,4,14,yes,no,no,216,13
2620,66,528,8,14,no,no,yes,216,13
1475,33,120,4,14,no,no,no,216,13
2699,66,528,8,15,no,no,yes,216,13
1908,33,120,4,14,no,no,no,216,13
2590,25,528,16,15,no,no,yes,216,13
1795,50,340,4,14,no,no,yes,216,13
3190,50,528,16,14,yes,yes,yes,216,13
3544,66,340,16,17,yes,no,yes,216,13
2090,25,426,8,15,no,no,yes,216,13
1495,33,107,2,14,no,no,yes,216,13
2417,66,212,4,14,no,no,no,216,13
2890,25,528,16,14,yes,yes,yes,216,13
1629,50,245,4,15,no,no,yes,216,13
2295,50,426,8,14,no,no,yes,216,13
1995,25,426,8,14,no,no,yes,216,13
1895,66,420,4,15,no,no,yes,216,13
2595,33,528,16,14,no,no,yes,216,13
1795,66,420,4,14,no,no,yes,216,13
1690,33,107,2,15,no,no,yes,216,13
2244,25,426,8,14,no,no,yes,216,13
1990,33,214,4,15,no,no,yes,216,13
2995,66,528,16,14,no,no,yes,216,13
2744,66,426,8,14,no,no,yes,216,13
1894,50,340,4,15,no,no,yes,216,13
1890,33,107,2,14,yes,yes,yes,216,13
2868,66,340,4,14,no,no,no,216,13
1699,33,120,4,14,no,no,no,216,13
2144,25,426,8,14,no,no,yes,216,13
1499,50,245,4,14,no,no,yes,216,13
1490,25,107,2,15,no,no,yes,216,13
2990,33,528,16,14,yes,yes,yes,216,13
1890,33,214,4,15,no,no,yes,216,13
2995,66,528,8,15,no,no,yes,216,13
1299,25,120,4,14,yes,no,yes,216,13
1949,50,245,4,15,yes,yes,yes,216,13
2995,66,528,16,14,no,no,yes,216,13
1944,33,214,4,14,no,no,yes,216,13
1595,33,420,4,14,no,no,yes,216,13
1399,25,270,4,14,no,no,yes,216,13
2999,66,450,16,15,yes,no,yes,216,13
1982,25,212,4,14,yes,no,no,216,13
2544,50,426,8,14,no,no,yes,216,13
2890,66,426,8,14,yes,yes,yes,216,13
2395,66,340,8,14,no,no,yes,216,13
2609,66,245,4,14,no,no,no,216,13
3097,66,528,8,15,yes,yes,yes,216,13
2799,50,230,8,15,yes,yes,yes,216,13
2590,66,214,4,14,yes,yes,yes,216,13
1778,25,212,4,14,no,no,no,216,13
3198,66,450,16,15,yes,yes,yes,216,13
1784,25,120,4,14,yes,no,no,216,13
2090,25,214,4,14,yes,yes,yes,216,13
4799,66,1000,16,17,yes,no,yes,216,13
2795,66,340,8,15,no,no,yes,216,13
1449,33,245,4,14,no,no,yes,216,13
2799,66,340,16,15,yes,no,yes,216,13
3334,66,528,16,15,no,no,yes,216,13
2290,66,107,2,14,yes,yes,yes,216,13
1375,25,120,4,14,no,no,no,216,13
1799,33,170,4,14,yes,yes,yes,216,13
2429,66,340,8,17,no,no,yes,216,13
1895,66,107,2,14,no,no,yes,216,13
1844,25,214,4,14,no,no,yes,216,13
3397,66,450,16,15,yes,yes,yes,216,13
2995,66,340,16,15,yes,no,yes,216,13
2120,25,528,8,14,no,no,yes,216,13
3485,66,540,16,17,no,no,yes,216,13
1944,25,214,4,14,no,no,yes,216,13
1790,25,214,4,15,no,no,yes,216,13
2644,25,528,16,14,no,no,yes,216,13
1599,33,120,4,14,no,no,no,216,13
2348,33,245,4,14,no,no,no,216,13
2899,66,340,16,15,yes,no,yes,216,13
2144,66,107,2,14,no,no,yes,216,13
1695,25,214,4,14,no,no,yes,216,13
2504,50,212,4,14,yes,no,no,216,13
1799,33,120,4,14,no,no,no,216,13
1425,25,120,4,14,no,no,no,216,13
1544,25,107,2,14,no,no,yes,216,13
2344,33,426,8,14,no,no,yes,216,13
2004,25,212,4,14,yes,no,no,216,13
2279,50,340,8,17,no,no,yes,216,13
1799,50,340,4,15,no,no,yes,216,13
2190,33,214,4,14,yes,yes,yes,216,13
2924,66,245,4,14,yes,no,no,216,13
2039,33,212,4,14,no,no,no,216,13
2244,50,214,4,14,no,no,yes,216,13
2220,33,528,8,14,no,no,yes,216,13
1595,33,107,2,14,no,no,yes,216,13
1695,50,107,2,14,no,no,yes,216,13
1669,66,245,4,14,no,no,yes,216,13
2698,66,245,4,14,no,no,no,216,13
3275,66,540,16,15,yes,no,yes,216,13
2195,33,426,8,14,no,no,yes,216,13
2197,33,270,4,14,yes,yes,yes,216,13
3244,66,528,16,14,no,no,yes,216,13
2444,50,426,8,14,no,no,yes,216,13
2795,50,528,16,14,no,no,yes,216,13
1995,50,214,4,14,no,no,yes,216,13
2944,66,340,8,17,no,no,yes,216,13
2344,66,214,4,14,no,no,yes,216,13
2395,66,340,8,15,no,no,yes,216,13
2444,33,426,8,14,no,no,yes,216,13
3390,66,528,16,14,yes,yes,yes,216,13
3044,50,528,16,14,no,no,yes,216,13
3039,66,420,4,15,no,no,no,216,13
1944,50,107,2,14,no,no,yes,216,13
1893,25,212,4,14,yes,no,no,216,13
3095,66,540,16,15,no,no,yes,216,13
2099,66,120,4,14,no,no,no,216,13
1999,66,270,4,14,no,no,yes,216,13
2044,33,214,4,14,no,no,yes,216,13
2499,66,425,8,15,no,no,yes,216,13
3144,66,528,16,14,no,no,yes,216,13
2390,50,426,8,15,no,no,yes,216,13
2344,33,426,8,14,no,no,yes,216,13
1395,33,240,4,14,no,no,yes,216,13
1790,25,107,2,14,yes,yes,yes,216,13
2634,33,340,4,14,yes,no,no,216,13
2574,33,245,4,14,yes,no,no,216,13
1775,33,420,4,14,yes,no,yes,216,13
1469,25,120,4,14,no,no,no,216,13
1790,33,214,4,14,no,no,yes,292,14
2329,66,212,4,14,no,no,no,292,14
1795,33,420,8,15,no,no,yes,292,14
2627,66,424,8,15,yes,yes,yes,292,14
2344,33,426,8,14,yes,no,yes,292,14
2994,33,528,16,14,yes,yes,yes,292,14
1444,25,107,2,14,no,no,yes,292,14
2395,66,340,8,14,no,no,yes,292,14
2405,33,424,8,14,no,no,yes,292,14
3239,50,340,8,17,no,no,no,292,14
3090,66,528,16,15,yes,no,yes,292,14
1995,50,212,8,14,yes,yes,yes,292,14
2799,50,230,8,15,yes,yes,yes,292,14
2295,50,426,8,14,yes,no,yes,292,14
1999,33,340,8,14,yes,no,yes,292,14
1799,33,170,4,14,yes,yes,yes,292,14
3090,66,528,16,14,yes,no,yes,292,14
1844,66,107,2,14,no,no,yes,292,14
1995,66,214,4,14,no,no,yes,292,14
2244,66,214,4,14,no,no,yes,292,14
1644,50,107,2,14,no,no,yes,292,14
1395,33,107,2,14,no,no,yes,292,14
2144,25,426,8,14,yes,no,yes,292,14
1795,33,240,4,14,yes,yes,yes,292,14
1744,33,214,4,14,no,no,yes,292,14
1794,25,214,4,14,yes,yes,yes,292,14
2094,50,424,4,14,yes,yes,yes,292,14
1399,66,270,4,14,no,no,yes,292,14
1825,50,420,4,14,yes,no,yes,292,14
2889,33,340,4,17,no,no,no,292,14
1544,33,107,2,14,no,no,yes,292,14
1794,33,212,4,14,yes,yes,yes,292,14
2294,66,424,4,14,yes,yes,yes,292,14
2444,50,426,8,14,yes,no,yes,292,14
2395,66,340,8,15,no,no,yes,292,14
3244,66,528,16,14,yes,no,yes,292,14
1299,33,212,4,14,no,no,yes,292,14
2044,50,214,4,14,no,no,yes,292,14
2699,66,528,8,15,no,no,yes,292,14
2744,50,340,8,17,no,no,yes,292,14
2259,50,340,4,14,no,no,no,292,14
2929,50,340,4,17,no,no,no,292,14
1890,50,214,4,14,no,no,yes,292,14
2344,33,426,8,14,yes,no,yes,292,14
2795,50,528,16,14,yes,no,yes,292,14
1925,33,212,4,14,no,no,yes,292,14
1290,25,107,2,15,no,no,yes,292,14
2094,50,214,4,14,yes,yes,yes,292,14
2195,33,426,8,14,yes,no,yes,292,14
2594,50,426,8,14,yes,yes,yes,292,14
1890,50,214,4,15,no,no,yes,292,14
1559,66,245,4,14,no,no,yes,292,14
1795,50,214,4,14,no,no,yes,292,14
2049,50,340,8,14,yes,no,yes,292,14
2995,66,540,16,15,no,no,yes,292,14
1689,25,212,4,14,no,no,no,292,14
2294,50,424,8,14,yes,yes,yes,292,14
1994,66,107,2,14,yes,yes,yes,292,14
1695,33,214,4,14,no,no,yes,292,14
1390,33,107,2,15,no,no,yes,292,14
1295,33,214,4,14,no,no,yes,292,14
3229,66,527,8,14,no,no,no,292,14
1369,25,120,4,14,no,no,no,292,14
2199,50,340,8,17,no,no,yes,292,14
2425,50,212,8,14,yes,yes,yes,292,14
1494,33,240,4,15,no,no,yes,292,14
1745,50,420,4,15,no,no,yes,292,14
2695,33,528,16,14,yes,no,yes,292,14
2509,50,340,4,15,no,no,no,292,14
3439,66,340,8,17,no,no,no,292,14
3144,66,528,16,14,yes,no,yes,292,14
2294,25,426,8,14,yes,yes,yes,292,14
2495,25,528,16,14,yes,no,yes,292,14
1590,25,214,4,14,no,no,yes,292,14
2844,33,528,16,14,yes,no,yes,292,14
2259,25,212,4,17,no,no,no,292,14
2845,66,424,8,17,yes,no,yes,292,14
2890,50,528,16,15,yes,no,yes,292,14
1590,50,107,2,15,no,no,yes,292,14
1894,33,214,4,14,yes,yes,yes,292,14
3379,66,527,8,15,no,no,no,292,14
2320,33,528,8,14,yes,no,yes,292,14
2989,66,424,8,14,no,no,no,292,14
2199,50,425,8,15,yes,no,yes,292,14
1495,25,214,4,14,no,no,yes,292,14
1875,66,420,4,15,no,no,yes,292,14
2669,25,170,4,17,yes,no,no,292,14
3799,66,527,8,17,no,no,no,292,14
2369,66,340,8,17,no,no,yes,292,14
2144,66,214,4,14,no,no,yes,292,14
2095,33,426,8,14,yes,no,yes,292,14
2790,33,528,16,15,yes,no,yes,292,14
1729,66,245,4,15,no,no,yes,292,14
1995,25,426,8,14,yes,no,yes,292,14
2644,66,426,8,14,yes,yes,yes,292,14
2229,66,212,4,14,no,no,no,292,14
1995,66,424,4,14,no,no,yes,292,14
1449,50,245,4,14,no,no,yes,292,14
3294,66,528,16,14,yes,yes,yes,292,14
2420,50,528,8,14,yes,no,yes,292,14
2090,66,214,4,15,no,no,yes,292,14
2249,25,170,4,15,yes,no,no,292,14
1975,66,420,8,15,no,no,yes,292,14
1999,25,170,4,14,yes,no,no,292,14
2359,50,340,4,14,no,no,no,292,14
2944,66,340,8,17,no,no,yes,292,14
1790,66,107,2,15,no,no,yes,292,14
2995,66,256,8,15,yes,no,yes,292,14
2495,66,424,8,15,yes,no,yes,292,14
1955,66,420,4,14,yes,no,yes,292,14
2090,25,426,8,14,yes,no,yes,292,14
1894,50,340,4,15,no,no,yes,292,14
2644,25,528,16,14,yes,no,yes,292,14
3089,66,424,8,14,no,no,no,292,14
1744,25,214,4,14,no,no,yes,292,14
2744,25,528,16,14,yes,no,yes,292,14
2479,66,212,4,15,no,no,no,292,14
2244,25,426,8,14,yes,no,yes,292,14
1469,25,120,4,14,no,no,no,292,14
1195,25,107,2,14,no,no,yes,292,14
1619,25,120,4,15,no,no,no,292,14
2394,33,426,8,14,yes,yes,yes,292,14
1590,50,107,2,14,no,no,yes,292,14
1939,33,212,4,14,no,no,no,292,14
2090,25,426,8,15,yes,no,yes,292,14
1490,33,107,2,15,no,no,yes,292,14
1495,25,214,4,14,no,no,yes,292,14
1694,33,107,2,14,yes,yes,yes,292,14
2590,66,426,8,14,yes,no,yes,292,14
2590,25,528,16,15,yes,no,yes,292,14
2425,50,424,8,14,no,no,yes,292,14
1849,50,245,4,15,yes,yes,yes,292,14
2275,66,530,8,15,yes,no,yes,292,14
3397,66,450,16,15,yes,yes,yes,292,14
3044,50,528,16,14,yes,no,yes,292,14
1495,33,212,4,14,no,no,yes,292,14
2099,25,170,4,14,yes,no,no,292,14
2769,66,340,8,14,no,no,no,292,14
1695,66,107,2,14,no,no,yes,292,14
2995,66,528,16,14,yes,no,yes,292,14
2590,25,528,16,14,yes,no,yes,292,14
3659,66,424,8,17,no,no,no,292,14
2644,66,426,8,14,yes,no,yes,292,14
1119,33,125,2,14,no,no,yes,292,14
2159,33,340,8,17,no,no,yes,292,14
2645,66,424,8,17,yes,no,yes,292,14
2195,50,340,8,15,no,no,yes,292,14
3544,66,340,16,17,yes,no,yes,292,14
1195,25,214,4,14,no,no,yes,292,14
3019,66,340,8,15,no,no,no,292,14
1719,33,120,4,14,no,no,no,292,14
1799,33,245,4,15,yes,yes,yes,292,14
2390,50,426,8,14,yes,no,yes,292,14
2039,33,212,4,14,no,no,no,292,14
2079,33,212,4,15,no,no,no,292,14
2819,50,340,8,15,no,no,no,292,14
2609,33,212,4,17,no,no,no,292,14
2039,25,120,4,17,no,no,no,292,14
1590,25,214,4,15,no,no,yes,292,14
2944,33,528,16,14,yes,no,yes,292,14
2744,33,528,16,14,yes,no,yes,292,14
1399,25,245,4,14,yes,no,yes,292,14
2799,66,340,16,15,yes,no,yes,292,14
1544,33,107,2,14,no,no,yes,292,14
2290,33,426,8,15,yes,no,yes,292,14
2290,33,426,8,14,yes,no,yes,292,14
3094,50,528,16,14,yes,yes,yes,292,14
1795,50,424,4,14,no,no,yes,292,14
1390,33,107,2,14,no,no,yes,292,14
2495,66,426,8,14,yes,no,yes,292,14
1944,33,214,4,14,no,no,yes,292,14
2220,33,528,8,14,yes,no,yes,292,14
1495,25,340,8,14,no,no,yes,292,14
1790,66,107,2,14,no,no,yes,292,14
1595,33,340,8,14,no,no,yes,292,14
2849,66,340,8,15,yes,yes,yes,292,14
2769,50,340,8,15,yes,yes,yes,292,14
2365,66,420,8,17,no,no,yes,292,14
1744,50,107,2,14,no,no,yes,292,14
949,33,125,2,14,no,no,yes,292,14
1844,33,214,4,14,no,no,yes,292,14
1594,33,212,4,14,yes,yes,yes,292,14
1589,25,212,4,14,no,no,no,292,14
1529,33,245,4,15,no,no,yes,292,14
1839,25,212,4,15,no,no,no,292,14
2894,33,528,16,14,yes,yes,yes,292,14
2427,66,424,8,15,yes,yes,yes,292,14
1644,25,214,4,14,no,no,yes,292,14
2690,33,528,16,15,yes,no,yes,292,14
2390,50,426,8,15,yes,no,yes,292,14
2795,66,424,16,15,yes,no,yes,292,14
1794,33,212,4,14,yes,yes,yes,292,14
2569,50,340,8,14,no,no,no,292,14
1344,25,107,2,14,no,no,yes,292,14
2225,50,424,4,14,no,no,yes,292,14
2690,33,528,16,14,yes,no,yes,292,14
1695,33,340,8,14,no,no,yes,292,14
1929,33,212,4,14,no,no,no,292,14
2899,66,212,4,17,no,no,no,292,14
1844,33,214,4,14,no,no,yes,292,14
2295,66,424,8,15,yes,no,yes,292,14
3175,66,540,16,15,yes,no,yes,292,14
1975,33,424,8,14,no,no,yes,292,14
1999,33,170,4,14,yes,yes,yes,292,14
2425,66,424,4,14,no,no,yes,292,14
1794,50,107,2,14,yes,yes,yes,292,14
1595,33,214,4,14,no,no,yes,292,14
1595,33,420,4,14,no,no,yes,292,14
2389,33,120,4,17,no,no,no,292,14
1399,33,245,4,14,no,no,yes,292,14
1395,33,214,4,14,no,no,yes,292,14
2590,66,426,8,15,yes,no,yes,292,14
1969,33,120,4,15,no,no,no,292,14
2999,33,340,8,15,yes,yes,yes,292,14
1644,33,107,2,14,no,no,yes,292,14
3145,66,424,16,17,yes,no,yes,292,14
2499,33,212,4,17,no,no,no,292,14
1690,33,214,4,14,no,no,yes,292,14
1495,50,107,2,14,no,no,yes,292,14
1695,33,420,4,15,no,no,yes,292,14
2899,66,340,16,15,yes,no,yes,292,14
1775,66,420,4,14,no,no,yes,292,14
